,Unnamed: 0,Unnamed: 0.1,instrumentID_IC,tradedate,instrumentID_IH,ICopen,ICopen2,ICopen_ret,ICclose,IC_rest_of_the_day,IHopen,IHopen2,IHopen_ret,IHclose,IH_rest_of_the_day,dopen,signal,drest,ret,cum,fee_cum,fee_ret
954,954,954,IC1903.CCFX,2019/3/14,IH1903.CCFX,5392.4,5405.4,0.0024108,5289.6,-0.021423021,2726,2738.8,0.004695525,2728.4,-0.003797283,-0.002284724,-1,-0.017625738,0.017625738,3.750539113,2.561797513,0.017225738
955,955,955,IC1904.CCFX,2019/3/15,IH1904.CCFX,5315.2,5331.6,0.003085491,5330.6,-0.000187561,2747.8,2754.6,0.002474707,2768,0.00486459,0.000610784,1,-0.005052151,-0.005052151,3.731590823,2.547830206,-0.005452151
956,956,956,IC1904.CCFX,2019/3/18,IH1904.CCFX,5361.6,5357,-0.000857953,5513.8,0.029270114,2777.2,2770.6,-0.002376494,2836.8,0.023893741,0.001518541,1,0.005376372,0.005376372,3.751653245,2.560509158,0.004976372
957,957,957,IC1904.CCFX,2019/3/19,IH1904.CCFX,5498.2,5480.8,-0.003164672,5487.4,0.001204204,2840,2846.4,0.002253521,2812.6,-0.011874649,-0.005418193,-1,0.013078852,-0.013078852,3.702585925,2.525996433,-0.013478852
958,958,958,IC1904.CCFX,2019/3/20,IH1904.CCFX,5482,5484,0.00036483,5470,-0.002552881,2805,2804,-0.000356506,2819,0.005349501,0.000721337,1,-0.007902382,-0.007902382,3.673326678,2.505024646,-0.008302382
959,959,959,IC1904.CCFX,2019/3/21,IH1904.CCFX,5485,5506.4,0.00390155,5541.4,0.00635624,2825,2829.2,0.001486726,2804,-0.008907112,0.002414824,1,0.015263352,0.015263352,3.729393954,2.542257708,0.014863352
960,960,960,IC1904.CCFX,2019/3/22,IH1904.CCFX,5560.4,5567.2,0.001222934,5611.2,0.007903434,2810,2815.6,0.001992883,2804,-0.004119903,-0.000769949,-1,0.012023338,-0.012023338,3.684554191,2.510674382,-0.012423338
961,961,961,IC1904.CCFX,2019/3/25,IH1904.CCFX,5523,5554.2,0.005649104,5518.6,-0.006409564,2758.4,2763,0.001667633,2717.2,-0.016576185,0.00398147,1,0.010166621,0.010166621,3.722013658,2.535195188,0.009766621
962,962,962,IC1904.CCFX,2019/3/26,IH1904.CCFX,5555,5550.2,-0.000864086,5358,-0.034629383,2741,2737.4,-0.001313389,2715.2,-0.008109885,0.000449303,1,-0.026519497,-0.026519497,3.623307727,2.466949008,-0.026919497
963,963,963,IC1904.CCFX,2019/3/27,IH1904.CCFX,5389,5372,-0.003154574,5391.6,0.003648548,2725.2,2722.8,-0.000880669,2739,0.005949758,-0.002273905,-1,-0.00230121,0.00230121,3.631645717,2.471639195,0.00190121
964,964,964,IC1904.CCFX,2019/3/28,IH1904.CCFX,5372.6,5368,-0.000856196,5318.6,-0.009202683,2722,2725.8,0.001396032,2738.2,0.004549123,-0.002252229,-1,-0.013751806,0.013751806,3.681587404,2.504640041,0.013351806
965,965,965,IC1904.CCFX,2019/3/29,IH1904.CCFX,5333.2,5340,0.001275032,5534.4,0.036404494,2751,2762.4,0.004143948,2839.2,0.027801911,-0.002868916,-1,0.008602583,-0.008602583,3.649916242,2.482091811,-0.009002583
966,966,966,IC1904.CCFX,2019/4/1,IH1904.CCFX,5574.8,5629.8,0.009865825,5766,0.024192689,2868,2892.6,0.008577406,2894,0.000483994,0.001288419,1,0.023708695,0.023708695,3.736450994,2.539946133,0.023308695
967,967,967,IC1904.CCFX,2019/4/2,IH1904.CCFX,5795.2,5804.2,0.001553009,5746.6,-0.009923848,2898,2908,0.003450656,2894.6,-0.004607978,-0.001897646,-1,-0.00531587,0.00531587,3.756313483,2.552432179,0.00491587
968,968,968,IC1904.CCFX,2019/4/3,IH1904.CCFX,5716,5754.4,0.006717985,5828.6,0.012894481,2879.8,2880.2,0.000138899,2924.8,0.015485036,0.006579086,1,-0.002590555,-0.002590555,3.746582546,2.54479899,-0.002990555
969,969,969,IC1904.CCFX,2019/4/4,IH1904.CCFX,5858,5868.8,0.001843633,5882.6,0.002351418,2934,2942.6,0.002931152,2960,0.005913138,-0.001087519,-1,-0.00356172,0.00356172,3.759926826,2.552844933,0.00316172
970,970,970,IC1904.CCFX,2019/4/8,IH1904.CCFX,5929,5908.4,-0.003474448,5800.8,-0.01821136,2990,2999.2,0.003076923,2962.2,-0.012336623,-0.006551371,-1,-0.005874737,0.005874737,3.782015407,2.566821087,0.005474737
971,971,971,IC1904.CCFX,2019/4/9,IH1904.CCFX,5795,5791.4,-0.000621225,5836.8,0.00783921,2970.2,2975,0.001616053,2968.6,-0.002151261,-0.002237278,-1,0.00999047,-0.00999047,3.744231294,2.540150609,-0.01039047
972,972,972,IC1904.CCFX,2019/4/10,IH1904.CCFX,5806,5793.6,-0.002135722,5818.8,0.004349627,2958.4,2949,-0.003177393,2982.4,0.011325873,0.001041672,1,-0.006976246,-0.006976246,3.718110615,2.521413833,-0.007376246
973,973,973,IC1904.CCFX,2019/4/11,IH1904.CCFX,5824.8,5829.6,0.000824063,5721.2,-0.018594758,2985.4,3005,0.006565284,2928.6,-0.025424293,-0.005741222,-1,0.006829535,-0.006829535,3.692717649,2.503185183,-0.007229535
974,974,974,IC1904.CCFX,2019/4/12,IH1904.CCFX,5720.8,5710.2,-0.001852888,5701.2,-0.001576127,2925.2,2932.2,0.002392999,2928.2,-0.001364163,-0.004245886,-1,-0.000211964,0.000211964,3.69350037,2.502714493,-0.000188036
975,975,975,IC1904.CCFX,2019/4/15,IH1904.CCFX,5788.8,5798,0.001589276,5609,-0.032597447,2981,2991.6,0.003555854,2920.4,-0.023799973,-0.001966578,-1,-0.008797474,0.008797474,3.725993844,2.523730973,0.008397474
976,976,976,IC1904.CCFX,2019/4/16,IH1904.CCFX,5596.6,5589,-0.001357967,5759.2,0.030452675,2919.8,2919.8,0,3031.4,0.038221796,-0.001357967,-1,-0.007769121,0.007769121,3.754941541,2.542328653,0.007369121
977,977,977,IC1904.CCFX,2019/4/17,IH1904.CCFX,5761,5771,0.00173581,5772.4,0.000242592,3017,3026.2,0.003049387,3015.4,-0.003568832,-0.001313577,-1,0.003811424,-0.003811424,3.740629865,2.531621828,-0.004211424
978,978,978,IC1904.CCFX,2019/4/18,IH1904.CCFX,5777.6,5769.4,-0.001419274,5765.2,-0.000727979,3012,3011.2,-0.000265604,3003.6,-0.002523911,-0.00115367,-1,0.001795932,-0.001795932,3.733911948,2.526062558,-0.002195932
979,979,979,IC1905.CCFX,2019/4/19,IH1905.CCFX,5720.8,5721,3.50E-05,5775.8,0.009578745,3028,3034,0.001981506,3050.6,0.005471325,-0.001946546,-1,0.00410742,-0.00410742,3.718575204,2.514676533,-0.00450742
980,980,980,IC1905.CCFX,2019/4/22,IH1905.CCFX,5782.8,5713,-0.012070277,5677,-0.006301418,3050,3044.4,-0.001836066,2980.4,-0.021022205,-0.010234212,-1,0.014720787,-0.014720787,3.66383485,2.476652645,-0.015120787
981,981,981,IC1905.CCFX,2019/4/23,IH1905.CCFX,5667,5651,-0.002823363,5552.8,-0.017377455,2972,2982.4,0.003499327,2987.8,0.001810622,-0.00632269,-1,-0.019188078,0.019188078,3.734136798,2.523184187,0.018788078
982,982,982,IC1905.CCFX,2019/4/24,IH1905.CCFX,5575,5568.8,-0.001112108,5627,0.010451085,3004.6,3002.2,-0.000798775,2977.6,-0.008193991,-0.000313332,-1,0.018645076,-0.018645076,3.664513535,2.475129954,-0.019045076
983,983,983,IC1905.CCFX,2019/4/25,IH1905.CCFX,5617.6,5612.6,-0.00089006,5411.2,-0.035883548,2970.4,2964,-0.002154592,2938.2,-0.008704453,0.001264532,1,-0.027179094,-0.027179094,3.564915376,2.406868111,-0.027579094
984,984,984,IC1905.CCFX,2019/4/26,IH1905.CCFX,5398.6,5410.6,0.002222799,5375.2,-0.006542712,2923.8,2934.4,0.003625419,2898.4,-0.012268266,-0.00140262,-1,0.005725554,-0.005725554,3.544504262,2.392124711,-0.006125554
985,985,985,IC1905.CCFX,2019/4/29,IH1905.CCFX,5390,5369.2,-0.003858998,5258.8,-0.020561722,2915.8,2912.2,-0.001234653,2944.6,0.01112561,-0.002624346,-1,-0.031687332,0.031687332,3.656820145,2.466967911,0.031287332
986,986,986,IC1905.CCFX,2019/4/30,IH1905.CCFX,5254,5287.6,0.006395128,5267.2,-0.003858083,2935.2,2949,0.004701554,2952.2,0.001085114,0.001693574,1,-0.004943197,-0.004943197,3.638743764,2.453786417,-0.005343197
987,987,987,IC1905.CCFX,2019/5/6,IH1905.CCFX,5120,5097,-0.004492188,4810,-0.056307632,2858.6,2878,0.006786539,2800.6,-0.026893676,-0.011278726,-1,-0.029413956,0.029413956,3.745773612,2.524980467,0.029013956
988,988,988,IC1905.CCFX,2019/5/7,IH1905.CCFX,4887.6,4868,-0.004010148,4906,0.007806081,2825,2827.2,0.000778761,2810,-0.006083758,-0.004788909,-1,0.013889838,-0.013889838,3.693745422,2.488898905,-0.014289838
989,989,989,IC1905.CCFX,2019/5/8,IH1905.CCFX,4827,4853.6,0.005510669,4873.2,0.00403824,2760.4,2762.4,0.000724533,2766.6,0.001520417,0.004786136,1,0.002517823,0.002517823,3.703045618,2.494169951,0.002117823
990,990,990,IC1905.CCFX,2019/5/9,IH1905.CCFX,4829,4896,0.013874508,4842.8,-0.010866013,2751,2748.4,-0.000945111,2702.4,-0.016737011,0.014819619,1,0.005870998,0.005870998,3.72478619,2.507815549,0.005470998
991,991,991,IC1905.CCFX,2019/5/10,IH1905.CCFX,4919.8,4936.2,0.003333469,5018,0.016571452,2744.6,2753.8,0.003352037,2785,0.011329799,-1.86E-05,-1,0.005241653,-0.005241653,3.705262153,2.493667324,-0.005641653
992,992,992,IC1905.CCFX,2019/5/13,IH1905.CCFX,4964.4,4969.4,0.001007171,4938.4,-0.006238178,2751,2740,-0.003998546,2740.8,0.000291971,0.005005717,1,-0.006530148,-0.006530148,3.681066241,2.476385839,-0.006930148
993,993,993,IC1905.CCFX,2019/5/14,IH1905.CCFX,4930.2,4971.6,0.008397225,4938.8,-0.006597474,2720.4,2750.2,0.010954271,2721.4,-0.010471966,-0.002557046,-1,0.003874492,-0.003874492,3.666803979,2.465800548,-0.004274492
994,994,994,IC1905.CCFX,2019/5/15,IH1905.CCFX,4978.6,4977,-0.000321375,5046.2,0.013903958,2746.2,2748.6,0.000873935,2779,0.011060176,-0.00119531,-1,0.002843782,-0.002843782,3.656376388,2.457802028,-0.003243782
995,995,995,IC1905.CCFX,2019/5/16,IH1905.CCFX,5035,5046.8,0.002343595,5091.4,0.008837283,2761,2774.8,0.004998189,2785.6,0.003892172,-0.002654594,-1,0.004945111,-0.004945111,3.638295202,2.444664804,-0.005345111
996,996,996,IC1906.CCFX,2019/5/17,IH1906.CCFX,5003.2,4993,-0.002038695,4824.8,-0.033687162,2774.6,2766.8,-0.002811216,2720,-0.016914847,0.000772521,1,-0.016772315,-0.016772315,3.577272571,2.402684251,-0.017172315
997,997,997,IC1906.CCFX,2019/5/20,IH1906.CCFX,4845,4801,-0.009081527,4825,0.004998959,2720.6,2721.4,0.000294053,2695.2,-0.009627398,-0.00937558,-1,0.014626356,-0.014626356,3.524950108,2.366580662,-0.015026356
998,998,998,IC1906.CCFX,2019/5/21,IH1906.CCFX,4849.4,4852.6,0.000659875,4903.6,0.01050983,2704.4,2704.6,7.40E-05,2713,0.00310582,0.000585922,1,0.00740401,0.00740401,3.551048874,2.383156216,0.00700401
999,999,999,IC1906.CCFX,2019/5/22,IH1906.CCFX,4902,4903.8,0.000367197,4889.8,-0.002854929,2716.6,2707,-0.003533829,2703.8,-0.00118212,0.003901026,1,-0.001672808,-0.001672808,3.545108649,2.37821639,-0.002072808
1000,1000,1000,IC1906.CCFX,2019/5/23,IH1906.CCFX,4872.2,4831,-0.008456139,4788.2,-0.008859449,2690,2674.4,-0.005799257,2666.4,-0.002991325,-0.002656882,-1,-0.005868124,0.005868124,3.565911787,2.391220773,0.005468124
1001,1001,1001,IC1906.CCFX,2019/5/24,IH1906.CCFX,4796.6,4799.6,0.000625443,4772.6,-0.005625469,2687,2693.4,0.002381838,2679,-0.005346402,-0.001756395,-1,-0.000279066,0.000279066,3.566906914,2.390931594,-0.000120934
1002,1002,1002,IC1906.CCFX,2019/5/27,IH1906.CCFX,4776.4,4755.4,-0.004396617,4903,0.031038398,2675,2660.2,-0.00553271,2702.6,0.015938651,0.001136094,1,0.015099747,0.015099747,3.620766307,2.426077684,0.014699747
1003,1003,1003,IC1906.CCFX,2019/5/28,IH1906.CCFX,4908,4913,0.001018745,4888.8,-0.004925707,2702.4,2706,0.001332149,2715.6,0.003547672,-0.000313404,-1,-0.008473379,0.008473379,3.651446432,2.445664329,0.008073379
1004,1004,1004,IC1906.CCFX,2019/5/29,IH1906.CCFX,4874.4,4868.2,-0.001271951,4866,-0.000451912,2707,2712,0.001847063,2729.6,0.006489676,-0.003119015,-1,-0.006941588,0.006941588,3.676793269,2.461662857,0.006541588
1005,1005,1005,IC1906.CCFX,2019/5/30,IH1906.CCFX,4866,4842,-0.004932182,4868.6,0.005493598,2735.6,2725.8,-0.003582395,2723,-0.001027221,-0.001349787,-1,0.006520819,-0.006520819,3.652817565,2.444626134,-0.006920819
1006,1006,1006,IC1906.CCFX,2019/5/31,IH1906.CCFX,4856.2,4867,0.002223961,4808.8,-0.011958085,2717.2,2718,0.000294421,2707,-0.004047093,0.00192954,1,-0.007910992,-0.007910992,3.623920156,2.424308867,-0.008310992
1007,1007,1007,IC1906.CCFX,2019/6/3,IH1906.CCFX,4864,4819.4,-0.009169408,4788,-0.006515334,2723.6,2714.8,-0.003231018,2726.8,0.004420215,-0.00593839,-1,-0.010935549,0.010935549,3.663549712,2.449850292,0.010535549
1008,1008,1008,IC1906.CCFX,2019/6/4,IH1906.CCFX,4776.4,4768.6,-0.001633029,4746.8,-0.004571572,2728.8,2724.4,-0.00161243,2709.4,-0.005505799,-2.06E-05,-1,0.000934227,-0.000934227,3.660127125,2.446581635,-0.001334227
1009,1009,1009,IC1906.CCFX,2019/6/5,IH1906.CCFX,4788.2,4773.6,-0.003049163,4721.8,-0.010851349,2732.2,2725,-0.002635239,2703.4,-0.007926606,-0.000413924,-1,-0.002924744,0.002924744,3.670832058,2.452758626,0.002524744
1010,1010,1010,IC1906.CCFX,2019/6/6,IH1906.CCFX,4715,4694.4,-0.004369035,4611.8,-0.017595433,2709,2701.4,-0.002805463,2689.8,-0.00429407,-0.001563572,-1,-0.013301363,0.013301363,3.719659129,2.484402556,0.012901363
1011,1011,1011,IC1906.CCFX,2019/6/10,IH1906.CCFX,4645.8,4621,-0.005338155,4658,0.008006925,2709.8,2705.8,-0.001476124,2724,0.006726292,-0.003862031,-1,0.001280633,-0.001280633,3.714895609,2.480227187,-0.001680633
1012,1012,1012,IC1906.CCFX,2019/6/11,IH1906.CCFX,4671,4682.6,0.002483408,4876.6,0.041429975,2734.8,2741.4,0.002413339,2795.8,0.019843875,7.01E-05,1,0.021586099,0.021586099,3.795085715,2.532773526,0.021186099
1013,1013,1013,IC1906.CCFX,2019/6/12,IH1906.CCFX,4864.4,4873.8,0.001932407,4816.4,-0.011777258,2786.2,2788.8,0.000933171,2787.6,-0.000430293,0.000999236,1,-0.011346965,-0.011346965,3.752023009,2.503021123,-0.011746965
1014,1014,1014,IC1906.CCFX,2019/6/13,IH1906.CCFX,4814.4,4818,0.000747757,4838.6,0.004275633,2788,2785.8,-0.000789096,2783.8,-0.000717927,0.001536853,1,0.00499356,0.00499356,3.77075896,2.5145189,0.00459356
1015,1015,1015,IC1906.CCFX,2019/6/14,IH1906.CCFX,4846,4849,0.000619067,4769.2,-0.016457001,2786.4,2795,0.00308642,2775.2,-0.007084079,-0.002467352,-1,-0.009372923,0.009372923,3.806101992,2.537081484,0.008972923
1016,1016,1016,IC1906.CCFX,2019/6/17,IH1906.CCFX,4766.4,4762.2,-0.000881168,4792.8,0.006425602,2776.6,2780,0.001224519,2787.4,0.002661871,-0.002105687,-1,0.003763731,-0.003763731,3.791776848,2.526517759,-0.004163731
1017,1017,1017,IC1906.CCFX,2019/6/18,IH1906.CCFX,4794,4798.6,0.000959533,4790.8,-0.001625474,2793.4,2797.2,0.001360349,2798.4,0.000429,-0.000400817,-1,-0.002054475,0.002054475,3.799566957,2.530697818,0.001654475
1018,1018,1018,IC1906.CCFX,2019/6/19,IH1906.CCFX,4910,4925.2,0.003095723,4855,-0.014253228,2868.4,2868.8,0.000139451,2844.2,-0.008575014,0.002956272,1,-0.005678214,-0.005678214,3.777992201,2.515315694,-0.006078214
1019,1019,1019,IC1906.CCFX,2019/6/20,IH1906.CCFX,4854.8,4858.8,0.000823927,4954.2,0.019634478,2849.4,2856.4,0.002456658,2939.6,0.029127573,-0.001632731,-1,-0.009493096,0.009493096,3.813857042,2.5381877,0.009093096
1020,1020,1020,IC1907.CCFX,2019/6/21,IH1907.CCFX,4998.2,5009.6,0.002280821,4975,-0.006906739,2918,2933.8,0.005414668,2921.6,-0.004158429,-0.003133846,-1,-0.00274831,0.00274831,3.824338702,2.544148151,0.00234831
1021,1021,1021,IC1907.CCFX,2019/6/24,IH1907.CCFX,4986,4982.4,-0.000722022,4974.6,-0.001565511,2920.8,2914.8,-0.002054232,2926,0.003842459,0.00133221,1,-0.00540797,-0.00540797,3.803656794,2.529371816,-0.00580797
1022,1022,1022,IC1907.CCFX,2019/6/25,IH1907.CCFX,4961,4953,-0.001612578,4920.8,-0.00650111,2926.8,2922,-0.001640016,2884,-0.013004791,2.74E-05,1,0.006503681,0.006503681,3.828394564,2.544810294,0.006103681
1023,1023,1023,IC1907.CCFX,2019/6/26,IH1907.CCFX,4890,4896,0.001226994,4916.2,0.004125817,2870.2,2878.8,0.002996307,2881.2,0.000833681,-0.001769313,-1,0.003292136,-0.003292136,3.815790967,2.535414507,-0.003692136
1024,1024,1024,IC1907.CCFX,2019/6/27,IH1907.CCFX,4940.2,4942.6,0.00048581,4957.2,0.002953911,2894.8,2901.4,0.00227995,2918.6,0.005928173,-0.00179414,-1,-0.002974262,0.002974262,3.827140128,2.541941328,0.002574262
1025,1025,1025,IC1907.CCFX,2019/6/28,IH1907.CCFX,4949.2,4940.8,-0.001697244,4920,-0.004209845,2915.6,2908.2,-0.002538071,2919,0.003713637,0.000840827,1,-0.007923482,-0.007923482,3.796815853,2.520783525,-0.008323482
1026,1026,1026,IC1907.CCFX,2019/7/1,IH1907.CCFX,5039.2,4987.8,-0.010200032,5050,0.012470428,2981,2975.6,-0.001811473,2982.8,0.00241968,-0.008388559,-1,0.010050748,-0.010050748,3.758655014,2.494439452,-0.010450748
1027,1027,1027,IC1907.CCFX,2019/7/2,IH1907.CCFX,5038.2,5039,0.000158787,5033.4,-0.001111332,2978.6,2975.4,-0.00107433,2980.8,0.001814882,0.001233117,1,-0.002926214,-0.002926214,3.747656387,2.486142414,-0.003326214
1028,1028,1028,IC1907.CCFX,2019/7/3,IH1907.CCFX,5006.2,4995,-0.002237226,5004.6,0.001921922,2971.8,2960.4,-0.003836059,2953,-0.002499662,0.001598833,1,0.004421584,0.004421584,3.764226965,2.496140645,0.004021584
1029,1029,1029,IC1907.CCFX,2019/7/4,IH1907.CCFX,5006,5017.4,0.002277267,4984,-0.006656834,2961.6,2959.8,-0.00060778,2942.8,-0.005743631,0.002885047,1,-0.000913203,-0.000913203,3.760789462,2.492862706,-0.001313203
1030,1030,1030,IC1907.CCFX,2019/7/5,IH1907.CCFX,4983.2,4983.4,4.01E-05,5017,0.006742385,2943,2942.8,-6.80E-05,2950.6,0.002650537,0.000108093,1,0.004091848,0.004091848,3.77617804,2.502065975,0.003691848
1031,1031,1031,IC1907.CCFX,2019/7/8,IH1907.CCFX,4995.4,4966.2,-0.005845378,4821.6,-0.02911683,2929.8,2914.2,-0.005324596,2884.2,-0.01029442,-0.000520782,-1,-0.018822409,0.018822409,3.847254809,2.548160059,0.018422409
1032,1032,1032,IC1907.CCFX,2019/7/9,IH1907.CCFX,4834.4,4839.8,0.001116995,4829.4,-0.002148849,2889.8,2893.8,0.001384179,2874,-0.006842214,-0.000267184,-1,0.004693365,-0.004693365,3.829198237,2.535181349,-0.005093365
1033,1033,1033,IC1907.CCFX,2019/7/10,IH1907.CCFX,4850,4842.4,-0.00156701,4809.8,-0.006732199,2890.8,2883.2,-0.00262903,2874.6,-0.002982797,0.00106202,1,-0.003749402,-0.003749402,3.814841033,2.524661862,-0.004149402
1034,1034,1034,IC1907.CCFX,2019/7/11,IH1907.CCFX,4825.2,4827,0.000373042,4800.6,-0.005469236,2893,2886.6,-0.002212236,2880.6,-0.00207857,0.002585278,1,-0.003390666,-0.003390666,3.801906183,2.515091714,-0.003790666
1035,1035,1035,IC1907.CCFX,2019/7/12,IH1907.CCFX,4801,4815.4,0.002999375,4843,0.005731611,2883,2891.4,0.002913632,2900.2,0.003043508,8.57E-05,1,0.002688103,0.002688103,3.812126097,2.520846502,0.002288103
1036,1036,1036,IC1907.CCFX,2019/7/15,IH1907.CCFX,4812.4,4792.4,-0.004155931,4906,0.023704198,2880,2853.8,-0.009097222,2900.6,0.016399187,0.004941292,1,0.007305011,0.007305011,3.839973721,2.538252975,0.006905011
1037,1037,1037,IC1907.CCFX,2019/7/16,IH1907.CCFX,4898.2,4918,0.004042301,4921.2,0.000650671,2897.8,2907,0.003174822,2884.2,-0.007843137,0.000867479,1,0.008493808,0.008493808,3.872589722,2.558797108,0.008093808
1038,1038,1038,IC1907.CCFX,2019/7/17,IH1907.CCFX,4922,4914.4,-0.001544088,4911.4,-0.000610451,2874.8,2864.6,-0.003548073,2874.2,0.003351253,0.002003985,1,-0.003961704,-0.003961704,3.857247667,2.547636392,-0.004361704
1039,1039,1039,IC1907.CCFX,2019/7/18,IH1907.CCFX,4890.6,4879.6,-0.002249213,4848.2,-0.006434954,2862.8,2864.2,0.000489032,2862.2,-0.000698275,-0.002738244,-1,-0.005736678,0.005736678,3.879375456,2.561232308,0.005336678
1040,1040,1040,IC1908.CCFX,2019/7/19,IH1908.CCFX,4805,4818.8,0.002872008,4823.4,0.000954595,2877.4,2883.4,0.002085216,2898,0.005063467,0.000786793,1,-0.004108872,-0.004108872,3.863435598,2.549684039,-0.004508872
1041,1041,1041,IC1908.CCFX,2019/7/22,IH1908.CCFX,4833.4,4800,-0.00691025,4733.2,-0.013916667,2897.4,2900,0.000897356,2879.8,-0.006965517,-0.007807606,-1,-0.006951149,0.006951149,3.890290917,2.5663874,0.006551149
1042,1042,1042,IC1908.CCFX,2019/7/23,IH1908.CCFX,4741,4745.4,0.000928074,4776.4,0.006532642,2884.2,2884.8,0.00020803,2878.4,-0.002218525,0.000720044,1,0.008751167,0.008751167,3.924335501,2.58781973,0.008351167
1043,1043,1043,IC1908.CCFX,2019/7/24,IH1908.CCFX,4801.4,4836,0.007206232,4820.4,-0.003225806,2893,2909.8,0.005807121,2904.8,-0.001718331,0.001399111,1,-0.001507475,-0.001507475,3.918419662,2.582883527,-0.001907475
1044,1044,1044,IC1908.CCFX,2019/7/25,IH1908.CCFX,4827,4820.8,-0.001284442,4846.4,0.005310322,2913.2,2907.8,-0.001853632,2931.6,0.008184882,0.00056919,1,-0.00287456,-0.00287456,3.90715593,2.57442572,-0.00327456
1045,1045,1045,IC1908.CCFX,2019/7/26,IH1908.CCFX,4835.4,4841.2,0.001199487,4859.2,0.003718086,2918.2,2923.4,0.00178192,2934.4,0.003762742,-0.000582433,-1,-4.47E-05,4.47E-05,3.907330406,2.573510912,-0.000355344
1046,1046,1046,IC1908.CCFX,2019/7/29,IH1908.CCFX,4854.4,4851.6,-0.000576796,4844,-0.001566494,2930.4,2926.4,-0.001365001,2928.6,0.000751777,0.000788205,1,-0.00231827,-0.00231827,3.898272157,2.566515414,-0.00271827
1047,1047,1047,IC1908.CCFX,2019/7/30,IH1908.CCFX,4857.4,4862.6,0.001070532,4877.6,0.003084769,2936,2944.6,0.002929155,2941,-0.001222577,-0.001858624,-1,0.004307346,-0.004307346,3.881480949,2.554433937,-0.004707346
1048,1048,1048,IC1908.CCFX,2019/7/31,IH1908.CCFX,4870,4860,-0.002053388,4874,0.002880658,2930,2926,-0.001365188,2914.2,-0.004032809,-0.0006882,-1,0.006913468,-0.006913468,3.854646456,2.535752166,-0.007313468
1049,1049,1049,IC1908.CCFX,2019/8/1,IH1908.CCFX,4850,4855.4,0.001113402,4841,-0.00296577,2900,2906.2,0.002137931,2887.2,-0.006537747,-0.001024529,-1,0.003571977,-0.003571977,3.840877748,2.525680218,-0.003971977
1050,1050,1050,IC1908.CCFX,2019/8/2,IH1908.CCFX,4730.2,4747.2,0.003593928,4779.2,0.006740816,2831.2,2837.8,0.002331167,2842.8,0.001761928,0.001262761,1,0.004978887,0.004978887,3.860001046,2.537245023,0.004578887
1051,1051,1051,IC1908.CCFX,2019/8/5,IH1908.CCFX,4754.8,4756.6,0.000378565,4725,-0.006643401,2814.6,2816.2,0.000568464,2787,-0.010368582,-0.0001899,-1,0.003725181,-0.003725181,3.845621843,2.526778428,-0.004125181
1052,1052,1052,IC1908.CCFX,2019/8/6,IH1908.CCFX,4648,4656.2,0.0017642,4626.8,-0.006314162,2737.2,2727,-0.003726436,2756.6,0.010854419,0.005490635,1,-0.017168581,-0.017168581,3.779597975,2.482386518,-0.017568581
1053,1053,1053,IC1908.CCFX,2019/8/7,IH1908.CCFX,4650,4643,-0.001505376,4591.6,-0.011070429,2767.2,2761.6,-0.002023706,2734.2,-0.009921784,0.00051833,1,-0.001148644,-0.001148644,3.775256562,2.478542184,-0.001548644
1054,1054,1054,IC1908.CCFX,2019/8/8,IH1908.CCFX,4625,4627.6,0.000562162,4616.6,-0.002377042,2757.2,2768.2,0.003989555,2767,-0.000433495,-0.003427392,-1,-0.001943547,0.001943547,3.782593952,2.482367932,0.001543547
1055,1055,1055,IC1908.CCFX,2019/8/9,IH1908.CCFX,4641,4638,-0.000646412,4570.6,-0.014532126,2782.4,2779.4,-0.001078206,2763.4,-0.005756638,0.000431793,1,-0.008775488,-0.008775488,3.749399845,2.459590995,-0.009175488
1056,1056,1056,IC1908.CCFX,2019/8/12,IH1908.CCFX,4583,4585.2,0.000480035,4665.8,0.017578295,2769,2781.6,0.004550379,2803.4,0.007837216,-0.004070344,-1,0.009741079,-0.009741079,3.712876643,2.434648087,-0.010141079
1057,1057,1057,IC1908.CCFX,2019/8/13,IH1908.CCFX,4651,4644,-0.001505053,4646.8,0.000602929,2786.6,2795.6,0.003229742,2785.2,-0.003720132,-0.004734795,-1,0.00432306,-0.00432306,3.696825654,2.423149098,-0.00472306
1058,1058,1058,IC1908.CCFX,2019/8/14,IH1908.CCFX,4694,4695,0.000213038,4672,-0.004898829,2824.6,2820.2,-0.001557743,2799.8,-0.00723353,0.001770781,1,0.002334701,0.002334701,3.705456637,2.427837167,0.001934701
